,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Series Publisher,CV Cover Image,CV Issue URL,Days Between Issues
722,Hellblazer,1988.0,45,Issue,1991-09-24,Comicvine,4008,34606,Hellblazer,1988,45,Vertigo, ,https://comicvine.gamespot.com/issue/4000-34606/,30 days 00:00:00
723,Hellblazer,1988.0,46,Issue,1991-10-24,Comicvine,4008,34727,Hellblazer,1988,46,Vertigo, ,https://comicvine.gamespot.com/issue/4000-34727/,31 days 00:00:00
724,Hellblazer,1988.0,47,Issue,1991-11-24,Comicvine,4008,34843,Hellblazer,1988,47,Vertigo, ,https://comicvine.gamespot.com/issue/4000-34843/,37 days 00:00:00
725,Hellblazer,1988.0,48,Issue,1991-12-31,Comicvine,4008,34964,Hellblazer,1988,48,Vertigo, ,https://comicvine.gamespot.com/issue/4000-34964/,24 days 00:00:00
726,Hellblazer,1988.0,49,Issue,1992-01-24,Comicvine,4008,35227,Hellblazer,1988,49,Vertigo, ,https://comicvine.gamespot.com/issue/4000-35227/,31 days 00:00:00
727,Hellblazer,1988.0,50,Issue,1992-02-24,Comicvine,4008,35334,Hellblazer,1988,50,Vertigo, ,https://comicvine.gamespot.com/issue/4000-35334/,-330 days +00:00:00
728,Suicide Squad,1987.0,51,Issue,1991-03-31,Comicvine,3815,33964,Suicide Squad,1987,51,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33964/,30 days 00:00:00
729,Suicide Squad,1987.0,52,Issue,1991-04-30,Comicvine,3815,34072,Suicide Squad,1987,52,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34072/,31 days 00:00:00
730,Suicide Squad,1987.0,53,Issue,1991-05-31,Comicvine,3815,34230,Suicide Squad,1987,53,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34230/,30 days 00:00:00
731,Suicide Squad,1987.0,54,Issue,1991-06-30,Comicvine,3815,34279,Suicide Squad,1987,54,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34279/,31 days 00:00:00
732,Suicide Squad,1987.0,55,Issue,1991-07-31,Comicvine,3815,34391,Suicide Squad,1987,55,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34391/,31 days 00:00:00
733,Suicide Squad,1987.0,56,Issue,1991-08-31,Comicvine,3815,34508,Suicide Squad,1987,56,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34508/,30 days 00:00:00
734,Suicide Squad,1987.0,57,Issue,1991-09-30,Comicvine,3815,34622,Suicide Squad,1987,57,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34622/,-394 days +00:00:00
735,Animal Man,1988.0,27,Issue,1990-09-01,Comicvine,3976,33148,Animal Man,1988,27,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33148/,30 days 00:00:00
736,Animal Man,1988.0,28,Issue,1990-10-01,Comicvine,3976,33267,Animal Man,1988,28,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33267/,31 days 00:00:00
737,Animal Man,1988.0,29,Issue,1990-11-01,Comicvine,3976,33383,Animal Man,1988,29,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33383/,30 days 00:00:00
738,Animal Man,1988.0,30,Issue,1990-12-01,Comicvine,3976,33485,Animal Man,1988,30,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33485/,31 days 00:00:00
739,Animal Man,1988.0,31,Issue,1991-01-01,Comicvine,3976,33729,Animal Man,1988,31,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33729/,31 days 00:00:00
740,Animal Man,1988.0,32,Issue,1991-02-01,Comicvine,3976,110451,Animal Man,1988,32,DC Comics, ,https://comicvine.gamespot.com/issue/4000-110451/,28 days 00:00:00
741,Animal Man,1988.0,33,Issue,1991-03-01,Comicvine,3976,33941,Animal Man,1988,33,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33941/,31 days 00:00:00
742,Animal Man,1988.0,34,Issue,1991-04-01,Comicvine,3976,34048,Animal Man,1988,34,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34048/,30 days 00:00:00
743,Animal Man,1988.0,35,Issue,1991-05-01,Comicvine,3976,34155,Animal Man,1988,35,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34155/,31 days 00:00:00
744,Animal Man,1988.0,36,Issue,1991-06-01,Comicvine,3976,34257,Animal Man,1988,36,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34257/,30 days 00:00:00
745,Animal Man,1988.0,37,Issue,1991-07-01,Comicvine,3976,110452,Animal Man,1988,37,DC Comics, ,https://comicvine.gamespot.com/issue/4000-110452/,-213 days +00:00:00
746,New Titans,1988.0,71,Issue,1990-11-30,Comicvine,4014,74646,The New Titans,1988,71,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74646/,32 days 00:00:00
747,New Titans,1988.0,72,Issue,1991-01-01,Comicvine,4014,74647,The New Titans,1988,72,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74647/,31 days 00:00:00
748,New Titans,1988.0,73,Issue,1991-02-01,Comicvine,4014,74648,The New Titans,1988,73,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74648/,28 days 00:00:00
749,New Titans,1988.0,74,Issue,1991-03-01,Comicvine,4014,74649,The New Titans,1988,74,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74649/,31 days 00:00:00
750,New Titans,1988.0,75,Issue,1991-04-01,Comicvine,4014,34135,The New Titans,1988,75,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34135/,61 days 00:00:00
751,New Titans,1988.0,76,Issue,1991-06-01,Comicvine,4014,34236,The New Titans,1988,76,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34236/,60 days 00:00:00
752,New Titans,1988.0,77,Issue,1991-07-31,Comicvine,4014,34333,The New Titans,1988,77,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34333/,31 days 00:00:00
753,New Titans,1988.0,78,Issue,1991-08-31,Comicvine,4014,34567,The New Titans,1988,78,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34567/,30 days 00:00:00
754,New Titans,1988.0,79,Issue,1991-09-30,Comicvine,4014,34684,The New Titans,1988,79,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34684/,-77 days +00:00:00
755,New Titans Annual,1989.0,7,Issue,1991-07-15,Comicvine,4204,33659,The New Titans Annual,1989,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33659/,109 days 00:00:00
756,New Titans,1988.0,80,Issue,1991-11-01,Comicvine,4014,74650,The New Titans,1988,80,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74650/,-274 days +00:00:00
757,Wonder Woman,1987.0,50,Issue,1991-01-31,Comicvine,3824,33753,Wonder Woman,1987,50,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33753/,28 days 00:00:00
758,Wonder Woman,1987.0,51,Issue,1991-02-28,Comicvine,3824,63510,Wonder Woman,1987,51,DC Comics, ,https://comicvine.gamespot.com/issue/4000-63510/,31 days 00:00:00
759,Wonder Woman,1987.0,52,Issue,1991-03-31,Comicvine,3824,33967,Wonder Woman,1987,52,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33967/,30 days 00:00:00
760,Wonder Woman,1987.0,53,Issue,1991-04-30,Comicvine,3824,34075,Wonder Woman,1987,53,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34075/,31 days 00:00:00
761,Wonder Woman,1987.0,54,Issue,1991-05-31,Comicvine,3824,34182,Wonder Woman,1987,54,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34182/,30 days 00:00:00
762,Wonder Woman,1987.0,55,Issue,1991-06-30,Comicvine,3824,34283,Wonder Woman,1987,55,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34283/,1 days 00:00:00
763,Hawkworld,1990.0,13,Issue,1991-07-01,Comicvine,4365,34374,Hawkworld,1990,13,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34374/,31 days 00:00:00
764,Hawkworld,1990.0,14,Issue,1991-08-01,Comicvine,4365,34492,Hawkworld,1990,14,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34492/,-1 days +00:00:00
765,Wonder Woman,1987.0,56,Issue,1991-07-31,Comicvine,3824,34393,Wonder Woman,1987,56,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34393/,31 days 00:00:00
766,Wonder Woman,1987.0,57,Issue,1991-08-31,Comicvine,3824,34510,Wonder Woman,1987,57,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34510/,154 days 00:00:00
767,Wonder Woman,1987.0,62,Issue,1992-02-01,Comicvine,3824,63511,Wonder Woman,1987,62,DC Comics, ,https://comicvine.gamespot.com/issue/4000-63511/,-31 days +00:00:00
768,New Titans,1988.0,82,Issue,1992-01-01,Comicvine,4014,74652,The New Titans,1988,82,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74652/,31 days 00:00:00
769,New Titans,1988.0,83,Issue,1992-02-01,Comicvine,4014,74653,The New Titans,1988,83,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74653/,29 days 00:00:00
770,New Titans,1988.0,84,Issue,1992-03-01,Comicvine,4014,74654,The New Titans,1988,84,DC Comics, ,https://comicvine.gamespot.com/issue/4000-74654/,-821 days +00:00:00
771,Mister Miracle,1989.0,11,Issue,1989-12-01,Comicvine,4203,156406,Mister Miracle,1989,11,DC Comics, ,https://comicvine.gamespot.com/issue/4000-156406/,31 days 00:00:00
772,Mister Miracle,1989.0,12,Issue,1990-01-01,Comicvine,4203,156407,Mister Miracle,1989,12,DC Comics, ,https://comicvine.gamespot.com/issue/4000-156407/,59 days 00:00:00
773,Mister Miracle,1989.0,13,Issue,1990-03-01,Comicvine,4203,156408,Mister Miracle,1989,13,DC Comics, ,https://comicvine.gamespot.com/issue/4000-156408/,31 days 00:00:00
774,Mister Miracle,1989.0,14,Issue,1990-04-01,Comicvine,4203,156409,Mister Miracle,1989,14,DC Comics, ,https://comicvine.gamespot.com/issue/4000-156409/,30 days 00:00:00
775,Mister Miracle,1989.0,15,Issue,1990-05-01,Comicvine,4203,156410,Mister Miracle,1989,15,DC Comics, ,https://comicvine.gamespot.com/issue/4000-156410/,31 days 00:00:00
776,Mister Miracle,1989.0,16,Issue,1990-06-01,Comicvine,4203,156411,Mister Miracle,1989,16,DC Comics, ,https://comicvine.gamespot.com/issue/4000-156411/,30 days 00:00:00
777,Mister Miracle,1989.0,17,Issue,1990-07-01,Comicvine,4203,142098,Mister Miracle,1989,17,DC Comics, ,https://comicvine.gamespot.com/issue/4000-142098/,31 days 00:00:00
778,Mister Miracle,1989.0,18,Issue,1990-08-01,Comicvine,4203,142099,Mister Miracle,1989,18,DC Comics, ,https://comicvine.gamespot.com/issue/4000-142099/,31 days 00:00:00
779,Mister Miracle,1989.0,19,Issue,1990-09-01,Comicvine,4203,118783,Mister Miracle,1989,19,DC Comics, ,https://comicvine.gamespot.com/issue/4000-118783/,0 days 00:00:00
