,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
58,Orion,2000,21,Issue,2002-02-20,Comicvine,6788,216780,Orion,2000,21, ,https://comicvine.gamespot.com/orion-21-the-lightless-path/4000-216780/,28 days 00:00:00,DC Comics
59,Orion,2000,22,Issue,2002-03-20,Comicvine,6788,216782,Orion,2000,22, ,https://comicvine.gamespot.com/orion-22-just-another-night-in-the-big-city-and-a-/4000-216782/,31 days 00:00:00,DC Comics
60,Orion,2000,23,Issue,2002-04-20,Comicvine,6788,216783,Orion,2000,23, ,https://comicvine.gamespot.com/orion-23-the-walls-of-jericho/4000-216783/,30 days 00:00:00,DC Comics
61,Orion,2000,24,Issue,2002-05-20,Comicvine,6788,216779,Orion,2000,24, ,https://comicvine.gamespot.com/orion-24-the-eyes-of-the-hunter/4000-216779/,12 days 00:00:00,DC Comics
62,Orion,2000,25,Issue,2002-06-01,Comicvine,6788,216781,Orion,2000,25, ,https://comicvine.gamespot.com/orion-25-children-of-the-pact/4000-216781/,92 days 00:00:00,DC Comics
63,The Spectre,2001,13,Issue,2002-03-01,Comicvine,22445,134756,The Spectre,2001,13, ,https://comicvine.gamespot.com/the-spectre-13-eternity-in-an-hour/4000-134756/,31 days 00:00:00,DC Comics
64,The Spectre,2001,14,Issue,2002-04-01,Comicvine,22445,134757,The Spectre,2001,14, ,https://comicvine.gamespot.com/the-spectre-14-the-silver-room/4000-134757/,30 days 00:00:00,DC Comics
65,The Spectre,2001,15,Issue,2002-05-01,Comicvine,22445,134758,The Spectre,2001,15, ,https://comicvine.gamespot.com/the-spectre-15-spectre-in-space-part-one-holocaust/4000-134758/,31 days 00:00:00,DC Comics
66,The Spectre,2001,16,Issue,2002-06-01,Comicvine,22445,134759,The Spectre,2001,16, ,https://comicvine.gamespot.com/the-spectre-16-spectre-in-space-part-two-sacrifice/4000-134759/,30 days 00:00:00,DC Comics
67,The Spectre,2001,17,Issue,2002-07-01,Comicvine,22445,134760,The Spectre,2001,17, ,https://comicvine.gamespot.com/the-spectre-17-spectre-in-space-part-three-manifes/4000-134760/,31 days 00:00:00,DC Comics
